test_idx,test_true,test_pred,train_idx,train_label,influence,rank
2131,dog,cow,7869,dog,0.0012484845938161016,28
2131,dog,cow,9756,dog,0.0012442230945453048,29
2131,dog,cow,9186,dog,0.0012331960024312139,30
2131,dog,cow,8596,dog,0.001231496687978506,31
2131,dog,cow,9186,dog,0.0012290752492845058,32
2131,dog,cow,7792,dog,0.0012269566068425775,33
2131,dog,cow,9839,dog,0.0012244685785844922,34
2131,dog,cow,9186,dog,0.001223779283463955,35
2131,dog,cow,7346,dog,0.0012174418661743402,36
2131,dog,cow,9433,dog,0.0012141175102442503,37
2131,dog,cow,7346,dog,0.0012126431101933122,38
2131,dog,cow,7035,dog,0.0012097324943169951,39
2131,dog,cow,9186,dog,0.0012005898170173168,40
2131,dog,cow,9756,dog,0.0011933499481528997,41
2131,dog,cow,9433,dog,0.0011878040386363864,42
2131,dog,cow,7346,dog,0.0011822455562651157,43
2131,dog,cow,10099,dog,0.0011793512385338545,44
2131,dog,cow,9186,dog,0.0011723212664946914,45
2131,dog,cow,9839,dog,0.0011651102686300874,46
2131,dog,cow,9756,dog,0.0011632029199972749,47
2131,dog,cow,9433,dog,0.001161506399512291,48
2131,dog,cow,9124,dog,0.001155478646978736,49
2131,dog,cow,8596,dog,0.0011539795668795705,50
2131,dog,cow,9839,dog,0.0011475005885586143,51
2131,dog,cow,7346,dog,0.0011470470344647765,52
2131,dog,cow,9756,dog,0.0011467714793980122,53
2131,dog,cow,8596,dog,0.0011448431760072708,54
2131,dog,cow,8596,dog,0.0011410329025238752,55
2131,dog,cow,7884,dog,0.001130500459112227,56
2131,dog,cow,9433,dog,0.0011287512024864554,57
2131,dog,cow,9433,dog,0.0011268798261880875,58
2131,dog,cow,7035,dog,0.0011263253400102258,59
2131,dog,cow,7222,dog,0.0011249779490754008,60
2131,dog,cow,9727,dog,0.0011234113480895758,61
2131,dog,cow,9756,dog,0.0011187423951923847,62
2131,dog,cow,10099,dog,0.0011140148853883147,63
2131,dog,cow,9433,dog,0.0011074939975515008,64
2131,dog,cow,10186,dog,0.0011071980698034167,65
2131,dog,cow,7346,dog,0.0011062329867854714,66
2131,dog,cow,8596,dog,0.0011033444898203015,67
2131,dog,cow,9698,dog,0.0011022015241906047,68
2131,dog,cow,9433,dog,0.0010969561990350485,69
2131,dog,cow,9685,dog,0.00109675747808069,70
2131,dog,cow,7035,dog,0.0010845046490430832,71
2131,dog,cow,7035,dog,0.0010769738582894206,72
2131,dog,cow,8596,dog,0.0010729023488238454,73
2131,dog,cow,9839,dog,0.0010690343333408237,74
2131,dog,cow,7035,dog,0.0010667468886822462,75
2131,dog,cow,7346,dog,0.0010646109003573656,76
2131,dog,cow,10494,dog,0.0010621213587000966,77
2131,dog,cow,10722,dog,0.001059398171491921,78
2131,dog,cow,9124,dog,0.0010571801103651524,79
2131,dog,cow,9698,dog,0.0010560269001871347,80
2131,dog,cow,9698,dog,0.0010549077996984124,81
2131,dog,cow,7839,dog,0.0010492259170860052,82
2131,dog,cow,9482,dog,0.0010477215982973576,83
2131,dog,cow,9839,dog,0.0010472454596310854,84
2131,dog,cow,7839,dog,0.0010422206250950694,85
2131,dog,cow,9482,dog,0.0010362742468714714,86
2131,dog,cow,7839,dog,0.0010326530318707228,87
2131,dog,cow,9433,dog,0.0010292533552274108,88
2131,dog,cow,10565,dog,0.001021596253849566,89
2131,dog,cow,7035,dog,0.0010127054993063211,90
2131,dog,cow,9947,dog,0.001012118416838348,91
2131,dog,cow,7346,dog,0.0010109605500474572,92
2131,dog,cow,10256,dog,0.0010099253850057721,93
2131,dog,cow,9685,dog,0.0010059061460196972,94
2131,dog,cow,10722,dog,0.0010034675942733884,95
2131,dog,cow,8302,dog,0.0009957823203876615,96
2131,dog,cow,7346,dog,0.000995479873381555,97
2131,dog,cow,8668,dog,0.0009939746232703328,98
2131,dog,cow,6984,dog,0.0009899982251226902,99
2131,dog,cow,9482,dog,0.0009858824778348207,100
2246,dog,cat,8407,dog,0.0015683514066040516,1
2246,dog,cat,9482,dog,0.001471665920689702,2
2246,dog,cat,8407,dog,0.0014709566021338105,3
2246,dog,cat,9482,dog,0.0014141465071588755,4
2246,dog,cat,9482,dog,0.0013950179563835263,5
2246,dog,cat,8407,dog,0.001338781206868589,6
2246,dog,cat,7962,dog,0.001335758250206709,7
2246,dog,cat,10565,dog,0.0013128804275766015,8
2246,dog,cat,7747,dog,0.0012372329365462065,9
2246,dog,cat,7747,dog,0.0012139433529227972,10
2246,dog,cat,7747,dog,0.001149690360762179,11
2246,dog,cat,9873,dog,0.0011378085473552346,12
2246,dog,cat,10146,dog,0.001127661787904799,13
2246,dog,cat,9482,dog,0.001114654471166432,14
2246,dog,cat,9482,dog,0.0011085179867222905,15
2246,dog,cat,7962,dog,0.0011032349430024624,16
2246,dog,cat,8407,dog,0.0010951731819659472,17
2246,dog,cat,7747,dog,0.0010805436177179217,18
2246,dog,cat,7747,dog,0.001077382592484355,19
2246,dog,cat,7747,dog,0.001069999416358769,20
2246,dog,cat,8007,dog,0.0010695905657485127,21
2246,dog,cat,9859,dog,0.0010611573234200478,22
2246,dog,cat,8407,dog,0.0010428912937641144,23
2246,dog,cat,8651,dog,0.001014256733469665,24
2246,dog,cat,10146,dog,0.0009968773229047656,25
2246,dog,cat,7747,dog,0.0009672004962339997,26
2246,dog,cat,7543,dog,0.0009650931460782886,27
2246,dog,cat,9720,dog,0.0009477541316300631,28
2246,dog,cat,7040,dog,0.0009477406274527311,29
2246,dog,cat,7341,dog,0.0009443420567549765,30
2246,dog,cat,8070,dog,0.0009273088071495295,31
2246,dog,cat,10146,dog,0.0009257300989702344,32
2246,dog,cat,7566,dog,0.0009255888871848583,33
2246,dog,cat,8596,dog,0.0009206192335113883,34
2246,dog,cat,7869,dog,0.0009178091422654688,35
2246,dog,cat,7962,dog,0.0009153772261925042,36
2246,dog,cat,9433,dog,0.000912994088139385,37
2246,dog,cat,9873,dog,0.00091087247710675,38
2246,dog,cat,10575,dog,0.0009097581496462226,39
2246,dog,cat,10190,dog,0.0009096451103687286,40
2246,dog,cat,8651,dog,0.0009045588667504489,41
2246,dog,cat,8302,dog,0.0009044191683642566,42
2246,dog,cat,9482,dog,0.0008895808714441955,43
2246,dog,cat,8407,dog,0.0008879909873940051,44
2246,dog,cat,10256,dog,0.0008875599014572799,45
2246,dog,cat,10099,dog,0.000878196966368705,46
2246,dog,cat,8596,dog,0.0008763410151004791,47
2246,dog,cat,8106,dog,0.00087539735250175,48
2246,dog,cat,7869,dog,0.0008733364520594478,49
2246,dog,cat,7884,dog,0.0008732957066968083,50
2246,dog,cat,9433,dog,0.0008690256508998573,51
2246,dog,cat,9685,dog,0.0008582624141126871,52
2246,dog,cat,8596,dog,0.0008568600751459599,53
2246,dog,cat,8596,dog,0.0008518998511135578,54
2246,dog,cat,7884,dog,0.0008500231197103858,55
2246,dog,cat,9433,dog,0.0008449278539046645,56
2246,dog,cat,9859,dog,0.0008398665813729167,57
2246,dog,cat,10190,dog,0.0008396054618060589,58
2246,dog,cat,9433,dog,0.000839138519950211,59
2246,dog,cat,9186,dog,0.0008388477144762874,60
2246,dog,cat,7884,dog,0.000837742059957236,61
2246,dog,cat,8596,dog,0.0008362930966541171,62
2246,dog,cat,10190,dog,0.0008353226003237069,63
2246,dog,cat,8921,dog,0.0008345743990503252,64
2246,dog,cat,9873,dog,0.0008344403468072414,65
2246,dog,cat,7884,dog,0.0008307538810186088,66
2246,dog,cat,10351,dog,0.0008270132821053267,67
2246,dog,cat,9186,dog,0.0008235630812123418,68
2246,dog,cat,9186,dog,0.000823190959636122,69
2246,dog,cat,8596,dog,0.000818566360976547,70
2246,dog,cat,10144,dog,0.000813639780972153,71
2246,dog,cat,8596,dog,0.0008095475495792925,72
2246,dog,cat,9727,dog,0.0008086832822300494,73
2246,dog,cat,7179,dog,0.0008041362161748111,74
2246,dog,cat,9873,dog,0.0008039934909902513,75
2246,dog,cat,9124,dog,0.0008035370265133679,76
2246,dog,cat,10190,dog,0.0008019544766284525,77
2246,dog,cat,7884,dog,0.000799449859187007,78
2246,dog,cat,9698,dog,0.0007994344341568649,79
2246,dog,cat,9433,dog,0.0007967686397023499,80
2246,dog,cat,8596,dog,0.0007964628748595715,81
2246,dog,cat,10144,dog,0.0007963731186464429,82
2246,dog,cat,9433,dog,0.0007957824855111539,83
2246,dog,cat,10299,dog,0.0007955048349685967,84
2246,dog,cat,9451,dog,0.0007947392878122628,85
2246,dog,cat,10688,dog,0.0007916507311165333,86
2246,dog,cat,7222,dog,0.0007910315762273967,87
2246,dog,cat,9433,dog,0.0007899371557869017,88
2246,dog,cat,9433,dog,0.0007897428586147726,89
2246,dog,cat,9756,dog,0.000786733056884259,90
2246,dog,cat,7346,dog,0.000786131655331701,91
2246,dog,cat,9873,dog,0.0007828148663975298,92
2246,dog,cat,9685,dog,0.0007824524655006826,93
2246,dog,cat,7965,dog,0.0007784217596054077,94
2246,dog,cat,9873,dog,0.0007779665756970644,95
2246,dog,cat,9482,dog,0.0007772859535180032,96
2246,dog,cat,9756,dog,0.0007767542265355587,97
2246,dog,cat,9756,dog,0.0007764766924083233,98
2246,dog,cat,9186,dog,0.0007750083459541202,99
2246,dog,cat,9947,dog,0.0007739532738924026,100
2269,dog,cat,10190,dog,0.0013136439956724644,1
2269,dog,cat,10565,dog,0.0012732208706438541,2
2269,dog,cat,9482,dog,0.0012706811539828777,3
2269,dog,cat,7747,dog,0.0012555689318105578,4
2269,dog,cat,9482,dog,0.001250773435458541,5
2269,dog,cat,7747,dog,0.0012315192725509405,6
2269,dog,cat,7747,dog,0.001201168168336153,7
2269,dog,cat,8407,dog,0.0011871728347614408,8
2269,dog,cat,9720,dog,0.0011505404254421592,9
2269,dog,cat,10190,dog,0.0011401368537917733,10
2269,dog,cat,10146,dog,0.0011264941422268748,11
2269,dog,cat,10146,dog,0.0011237706057727337,12
2269,dog,cat,10190,dog,0.0011165864998474717,13
2269,dog,cat,8407,dog,0.0011112965876236558,14
2269,dog,cat,10146,dog,0.001104347058571875,15
2269,dog,cat,8106,dog,0.0010958313941955566,16
2269,dog,cat,8407,dog,0.001082881586626172,17
2269,dog,cat,7747,dog,0.001070070662535727,18
2269,dog,cat,7747,dog,0.0010689718183130026,19
2269,dog,cat,10190,dog,0.0010568397119641304,20
2269,dog,cat,7962,dog,0.0010380606399849057,21
2269,dog,cat,9482,dog,0.001017685397528112,22
2269,dog,cat,10190,dog,0.0010165643179789186,23
2269,dog,cat,7747,dog,0.0010030069388449192,24
2269,dog,cat,9859,dog,0.001000122050754726,25
2269,dog,cat,7040,dog,0.0010000454494729638,26
2269,dog,cat,7962,dog,0.0009981702314689755,27
2269,dog,cat,8651,dog,0.0009778504027053714,28
2269,dog,cat,8651,dog,0.0009703737450763583,29
2269,dog,cat,8596,dog,0.0009691246668808162,30
2269,dog,cat,8596,dog,0.0009509602095931768,31
2269,dog,cat,8007,dog,0.0009505911148153245,32
2269,dog,cat,8407,dog,0.0009485960472375154,33
2269,dog,cat,7566,dog,0.0009432891383767128,34
2269,dog,cat,8302,dog,0.0009393885848112404,35
2269,dog,cat,9720,dog,0.0009370205225422978,36
2269,dog,cat,9482,dog,0.0009358908864669502,37
2269,dog,cat,8596,dog,0.0009352308697998524,38
2269,dog,cat,7543,dog,0.000926997687201947,39
2269,dog,cat,9482,dog,0.0009212107979692519,40
2269,dog,cat,7747,dog,0.0009181793429888785,41
2269,dog,cat,9720,dog,0.0009052885579876602,42
2269,dog,cat,8596,dog,0.0009010197245515883,43
2269,dog,cat,8407,dog,0.0008997141849249601,44
2269,dog,cat,9839,dog,0.0008954849909059703,45
2269,dog,cat,9873,dog,0.0008949553011916578,46
2269,dog,cat,7962,dog,0.0008943168795667589,47
2269,dog,cat,8070,dog,0.0008930861949920654,48
2269,dog,cat,8596,dog,0.0008906525908969343,49
2269,dog,cat,7566,dog,0.000879524857737124,50
2269,dog,cat,7860,dog,0.0008712985436432064,51
2269,dog,cat,7884,dog,0.0008706416701897979,52
2269,dog,cat,10351,dog,0.0008702807826921344,53
2269,dog,cat,8106,dog,0.0008694122661836445,54
2269,dog,cat,8596,dog,0.0008615575497969985,55
2269,dog,cat,10190,dog,0.0008578802226111293,56
2269,dog,cat,10565,dog,0.0008525780285708606,57
2269,dog,cat,10688,dog,0.0008467832813039422,58
2269,dog,cat,8596,dog,0.0008453007903881371,59
2269,dog,cat,8302,dog,0.0008438681252300739,60
2269,dog,cat,9482,dog,0.00084063655231148,61
2269,dog,cat,9186,dog,0.0008388310670852661,62
2269,dog,cat,9186,dog,0.0008342084474861622,63
2269,dog,cat,9756,dog,0.0008320767083205283,64
2269,dog,cat,10575,dog,0.0008319689659401774,65
2269,dog,cat,9839,dog,0.0008303814684040844,66
2269,dog,cat,9756,dog,0.0008299558539874852,67
2269,dog,cat,9727,dog,0.0008298924658447504,68
2269,dog,cat,7040,dog,0.0008291916456073523,69
2269,dog,cat,9839,dog,0.000828113523311913,70
2269,dog,cat,7884,dog,0.0008279627072624862,71
2269,dog,cat,9186,dog,0.0008269762620329857,72
2269,dog,cat,7869,dog,0.0008228016667999327,73
2269,dog,cat,9433,dog,0.0008218616130761802,74
2269,dog,cat,7884,dog,0.0008212167886085808,75
2269,dog,cat,7341,dog,0.0008207181817851961,76
2269,dog,cat,9859,dog,0.0008178134448826313,77
2269,dog,cat,9873,dog,0.0008137885015457869,78
2269,dog,cat,9727,dog,0.0008129346533678472,79
2269,dog,cat,7035,dog,0.0008122309809550643,80
2269,dog,cat,9186,dog,0.0008103256695903838,81
2269,dog,cat,9186,dog,0.0008092530770227313,82
2269,dog,cat,7884,dog,0.0008090371848084033,83
2269,dog,cat,8874,dog,0.0008066161535680294,84
2269,dog,cat,9433,dog,0.0008052532211877406,85
2269,dog,cat,10688,dog,0.0008040990214794874,86
2269,dog,cat,8596,dog,0.0008040797547437251,87
2269,dog,cat,7566,dog,0.0008033305057324469,88
2269,dog,cat,9433,dog,0.0008029273594729602,89
2269,dog,cat,8106,dog,0.0007993889157660306,90
2269,dog,cat,9433,dog,0.0007992949686013162,91
2269,dog,cat,9839,dog,0.0007963771349750459,92
2269,dog,cat,7860,dog,0.0007958454079926014,93
2269,dog,cat,7035,dog,0.0007923165685497224,94
2269,dog,cat,9433,dog,0.0007914624875411391,95
2269,dog,cat,9186,dog,0.0007913826848380268,96
2269,dog,cat,8874,dog,0.00078969681635499,97
2269,dog,cat,8921,dog,0.0007884303340688348,98
2269,dog,cat,10256,dog,0.0007845631334930658,99
2269,dog,cat,8070,dog,0.0007819224847480655,100
2411,dog,cat,10565,dog,0.0019345416221767664,1
2411,dog,cat,9482,dog,0.0016631509643048048,2
2411,dog,cat,7962,dog,0.001651404658332467,3
2411,dog,cat,10146,dog,0.0015944415936246514,4
2411,dog,cat,7040,dog,0.0015415602829307318,5
2411,dog,cat,9482,dog,0.0015292493626475334,6
2411,dog,cat,9873,dog,0.0015125968493521214,7
2411,dog,cat,9482,dog,0.0014603767776861787,8
2411,dog,cat,8007,dog,0.0014575283275917172,9
2411,dog,cat,8651,dog,0.001445851055905223,10
2411,dog,cat,9720,dog,0.001435640617273748,11
2411,dog,cat,7747,dog,0.0014156782999634743,12
2411,dog,cat,7747,dog,0.0014030897291377187,13
2411,dog,cat,8407,dog,0.0013827875955030322,14
2411,dog,cat,7747,dog,0.0013647072482854128,15
2411,dog,cat,7747,dog,0.0013625050196424127,16
2411,dog,cat,10146,dog,0.0013592438772320747,17
2411,dog,cat,10190,dog,0.0013495065504685044,18
2411,dog,cat,7747,dog,0.001348084770143032,19
2411,dog,cat,10190,dog,0.0013439699541777372,20
2411,dog,cat,7543,dog,0.0013222179841250181,21
2411,dog,cat,7566,dog,0.001319675357080996,22
2411,dog,cat,7962,dog,0.0013180470559746027,23
2411,dog,cat,8070,dog,0.0012926401104778051,24
2411,dog,cat,9482,dog,0.0012822034768760204,25
2411,dog,cat,10190,dog,0.0012795028742402792,26
2411,dog,cat,8302,dog,0.0012784363934770226,27
2411,dog,cat,10351,dog,0.0012415455421432853,28
2411,dog,cat,10146,dog,0.0012190955458208919,29
2411,dog,cat,8407,dog,0.0012128700036555529,30
2411,dog,cat,8407,dog,0.0012068634387105703,31
2411,dog,cat,8651,dog,0.001206753309816122,32
2411,dog,cat,7341,dog,0.0012048158096149564,33
2411,dog,cat,10575,dog,0.0012037201086059213,34
2411,dog,cat,8921,dog,0.001177921425551176,35
2411,dog,cat,7179,dog,0.001163453795015812,36
2411,dog,cat,10256,dog,0.0011502659181132913,37
2411,dog,cat,10688,dog,0.001141538959927857,38
2411,dog,cat,9873,dog,0.0011344652157276869,39
2411,dog,cat,7884,dog,0.0011311497073620558,40
2411,dog,cat,8106,dog,0.0011292757699266076,41
2411,dog,cat,9727,dog,0.0011137408437207341,42
2411,dog,cat,10099,dog,0.00111235654912889,43
2411,dog,cat,9433,dog,0.0011044919956475496,44
2411,dog,cat,7747,dog,0.0011023406405001879,45
2411,dog,cat,7035,dog,0.0010962155647575855,46
2411,dog,cat,10565,dog,0.0010899142362177372,47
2411,dog,cat,8596,dog,0.001088583143427968,48
2411,dog,cat,9685,dog,0.0010857708984985948,49
2411,dog,cat,7869,dog,0.0010710515780374408,50
2411,dog,cat,10299,dog,0.0010687432950362563,51
2411,dog,cat,7040,dog,0.0010670629562810063,52
2411,dog,cat,9482,dog,0.0010659941472113132,53
2411,dog,cat,7747,dog,0.0010658904211595654,54
2411,dog,cat,9186,dog,0.0010642815614119172,55
2411,dog,cat,10190,dog,0.001061569550074637,56
2411,dog,cat,7962,dog,0.0010551059385761619,57
2411,dog,cat,10190,dog,0.0010529429418966174,58
2411,dog,cat,7884,dog,0.0010513620218262076,59
2411,dog,cat,7860,dog,0.0010510828578844666,60
2411,dog,cat,8596,dog,0.0010504894889891148,61
2411,dog,cat,8424,dog,0.0010485413949936628,62
2411,dog,cat,9176,dog,0.0010435174917802215,63
2411,dog,cat,8407,dog,0.00103856495115906,64
2411,dog,cat,7382,dog,0.0010363239562138915,65
2411,dog,cat,7965,dog,0.0010357421124354005,66
2411,dog,cat,8596,dog,0.00103560253046453,67
2411,dog,cat,8596,dog,0.0010302038863301277,68
2411,dog,cat,7222,dog,0.001025139237754047,69
2411,dog,cat,9451,dog,0.0010227466700598598,70
2411,dog,cat,9433,dog,0.001015135319903493,71
2411,dog,cat,9859,dog,0.0010143028339371085,72
2411,dog,cat,7566,dog,0.0010096760233864188,73
2411,dog,cat,8106,dog,0.0010066860122606158,74
2411,dog,cat,9433,dog,0.0010036890162155032,75
2411,dog,cat,8302,dog,0.0010006519732996821,76
2411,dog,cat,9698,dog,0.0009950422681868076,77
2411,dog,cat,8596,dog,0.000993629451841116,78
2411,dog,cat,9756,dog,0.000992538291029632,79
2411,dog,cat,9433,dog,0.0009909790242090821,80
2411,dog,cat,9124,dog,0.0009883473394438624,81
2411,dog,cat,9433,dog,0.000987701932899654,82
2411,dog,cat,7035,dog,0.0009867525659501553,83
2411,dog,cat,7869,dog,0.000986472936347127,84
2411,dog,cat,8844,dog,0.0009740515379235148,85
2411,dog,cat,7884,dog,0.0009703778778202832,86
2411,dog,cat,9312,dog,0.0009676241315901279,87
2411,dog,cat,9186,dog,0.000964004488196224,88
2411,dog,cat,10256,dog,0.0009637916227802634,89
2411,dog,cat,7884,dog,0.0009629452251829207,90
2411,dog,cat,9727,dog,0.000962674617767334,91
2411,dog,cat,7884,dog,0.0009599637123756111,92
2411,dog,cat,9685,dog,0.0009593624854460359,93
2411,dog,cat,9294,dog,0.0009557227022014558,94
2411,dog,cat,9186,dog,0.0009549212409183383,95
2411,dog,cat,9433,dog,0.0009547451045364141,96
2411,dog,cat,9720,dog,0.0009539154707454145,97
2411,dog,cat,9433,dog,0.00095276819774881,98
2411,dog,cat,8596,dog,0.0009519277373328805,99
2411,dog,cat,8407,dog,0.0009518876322545111,100
2454,dog,cat,9482,dog,0.0013129966100677848,1
2454,dog,cat,9482,dog,0.001255443086847663,2
2454,dog,cat,7747,dog,0.0011000609956681728,3
2454,dog,cat,7747,dog,0.0010844755452126265,4
2454,dog,cat,8407,dog,0.0010680138366296887,5
2454,dog,cat,8407,dog,0.0009190268465317786,6
2454,dog,cat,7884,dog,0.0009020402794703841,7
2454,dog,cat,9859,dog,0.0008369414717890322,8
2454,dog,cat,8596,dog,0.0008236829307861626,9
2454,dog,cat,10190,dog,0.0008231443935073912,10
2454,dog,cat,9873,dog,0.0007857895107008517,11
2454,dog,cat,9482,dog,0.0007811540272086859,12
2454,dog,cat,9186,dog,0.0007695814711041749,13
2454,dog,cat,9433,dog,0.000768444559071213,14
2454,dog,cat,9859,dog,0.0007652195636183023,15
2454,dog,cat,7884,dog,0.0007529142894782126,16
2454,dog,cat,8596,dog,0.0007515022298321128,17
2454,dog,cat,9186,dog,0.0007486691465601325,18
2454,dog,cat,7884,dog,0.000743827607948333,19
2454,dog,cat,7035,dog,0.0007427424425259233,20
2454,dog,cat,7962,dog,0.0007400848553515971,21
2454,dog,cat,8407,dog,0.0007371249375864863,22
2454,dog,cat,8725,dog,0.0007354177068918943,23
2454,dog,cat,9482,dog,0.0007252470823004842,24
2454,dog,cat,7747,dog,0.0007243392174132168,25
2454,dog,cat,10190,dog,0.0007177664083428681,26
2454,dog,cat,7170,dog,0.000715585716534406,27
2454,dog,cat,7035,dog,0.0007049120613373816,28
2454,dog,cat,10565,dog,0.0007021954515948892,29
2454,dog,cat,9433,dog,0.000701504060998559,30
2454,dog,cat,10144,dog,0.0006958107114769518,31
2454,dog,cat,7747,dog,0.0006953218835406005,32
2454,dog,cat,10186,dog,0.0006952471449039876,33
2454,dog,cat,9859,dog,0.0006919470033608377,34
2454,dog,cat,9482,dog,0.0006875449325889349,35
2454,dog,cat,10186,dog,0.0006841967697255313,36
2454,dog,cat,7747,dog,0.0006814847001805902,37
2454,dog,cat,9873,dog,0.0006808335310779512,38
2454,dog,cat,10190,dog,0.0006733417976647615,39
2454,dog,cat,7346,dog,0.000672230904456228,40
2454,dog,cat,7346,dog,0.0006531662656925619,41
2454,dog,cat,10144,dog,0.0006474622641690075,42
2454,dog,cat,9756,dog,0.0006441125879064202,43
2454,dog,cat,9756,dog,0.0006427515181712806,44
2454,dog,cat,10256,dog,0.0006393036455847323,45
2454,dog,cat,9873,dog,0.0006391589995473623,46
2454,dog,cat,9873,dog,0.0006345854490064085,47
2454,dog,cat,10309,dog,0.000633800111245364,48
2454,dog,cat,9685,dog,0.0006260937661863863,49
2454,dog,cat,8596,dog,0.0006227039848454297,50
2454,dog,cat,10190,dog,0.0006214698660187423,51
2454,dog,cat,10146,dog,0.0006178924231790006,52
2454,dog,cat,9756,dog,0.000613124982919544,53
2454,dog,cat,7747,dog,0.0006118823075667024,54
2454,dog,cat,9839,dog,0.000610940158367157,55
2454,dog,cat,9186,dog,0.000605151813942939,56
2454,dog,cat,9433,dog,0.000603493070229888,57
2454,dog,cat,7346,dog,0.0006010656943544745,58
2454,dog,cat,6998,dog,0.0006010629585944116,59
2454,dog,cat,8407,dog,0.000601037114392966,60
2454,dog,cat,7884,dog,0.0005995093961246312,61
2454,dog,cat,10309,dog,0.0005965622258372605,62
2454,dog,cat,8874,dog,0.000594470533542335,63
2454,dog,cat,7752,dog,0.0005941933486610651,64
2454,dog,cat,9186,dog,0.0005908727180212736,65
2454,dog,cat,9433,dog,0.0005903962883166969,66
2454,dog,cat,7884,dog,0.0005890626343898475,67
2454,dog,cat,8007,dog,0.0005859874654561281,68
2454,dog,cat,8725,dog,0.0005851463647559285,69
2454,dog,cat,6998,dog,0.0005847871070727706,70
2454,dog,cat,7040,dog,0.0005830969894304872,71
2454,dog,cat,8007,dog,0.0005817486089654267,72
2454,dog,cat,9720,dog,0.0005804280517622828,73
2454,dog,cat,7346,dog,0.0005789349670521915,74
2454,dog,cat,7291,dog,0.0005773261655122042,75
2454,dog,cat,7839,dog,0.0005768823903053999,76
2454,dog,cat,7341,dog,0.0005764270899817348,77
2454,dog,cat,8651,dog,0.0005758120678365231,78
2454,dog,cat,8596,dog,0.0005719558685086668,79
2454,dog,cat,7035,dog,0.000571439799387008,80
2454,dog,cat,9839,dog,0.0005692289560101926,81
2454,dog,cat,9482,dog,0.000566263624932617,82
2454,dog,cat,9698,dog,0.000565834401641041,83
2454,dog,cat,10256,dog,0.0005648991791531444,84
2454,dog,cat,10190,dog,0.00056108069838956,85
2454,dog,cat,7752,dog,0.0005603567697107792,86
2454,dog,cat,7543,dog,0.0005591802182607353,87
2454,dog,cat,9903,dog,0.0005537637043744326,88
2454,dog,cat,9685,dog,0.0005531330825760961,89
2454,dog,cat,7962,dog,0.0005504652508534491,90
2454,dog,cat,7035,dog,0.0005486777517944574,91
2454,dog,cat,10146,dog,0.0005481524858623743,92
2454,dog,cat,10144,dog,0.0005455081700347364,93
2454,dog,cat,7747,dog,0.0005443404079414904,94
2454,dog,cat,8874,dog,0.0005420544184744358,95
2454,dog,cat,9839,dog,0.0005415104678831995,96
2454,dog,cat,10299,dog,0.0005405253614298999,97
2454,dog,cat,7884,dog,0.0005401477101258934,98
2454,dog,cat,7884,dog,0.0005384055548347533,99
2454,dog,cat,10099,dog,0.0005362206138670444,100
2488,dog,spider,9756,dog,0.001086612232029438,1
2488,dog,spider,10473,dog,0.0010603280970826745,2
2488,dog,spider,7869,dog,0.0010236275848001242,3
2488,dog,spider,7965,dog,0.001019028015434742,4
2488,dog,spider,7035,dog,0.0010173674672842026,5
2488,dog,spider,9756,dog,0.0010172930778935552,6
2488,dog,spider,7884,dog,0.001016430789604783,7
2488,dog,spider,8874,dog,0.0010129323927685618,8
2488,dog,spider,9756,dog,0.001005025114864111,9
2488,dog,spider,10099,dog,0.0010033888975158334,10
2488,dog,spider,9354,dog,0.0009976662695407867,11
2488,dog,spider,10565,dog,0.000992781831882894,12
2488,dog,spider,8302,dog,0.0009840367129072547,13
2488,dog,spider,9186,dog,0.0009805674199014902,14
2488,dog,spider,10256,dog,0.0009795504156500101,15
2488,dog,spider,9433,dog,0.000972025387454778,16
2488,dog,spider,9124,dog,0.000971673580352217,17
2488,dog,spider,7884,dog,0.0009683017851784825,18
2488,dog,spider,7884,dog,0.0009676357149146497,19
2488,dog,spider,9433,dog,0.000966820225585252,20
2488,dog,spider,8596,dog,0.0009644735255278647,21
2488,dog,spider,9727,dog,0.0009637022158131003,22
2488,dog,spider,10688,dog,0.000960861099883914,23
2488,dog,spider,9433,dog,0.0009607113897800446,24
2488,dog,spider,7869,dog,0.0009575787698850036,25
2488,dog,spider,9186,dog,0.0009533489937894046,26
2488,dog,spider,9186,dog,0.0009514035191386938,27
2488,dog,spider,9482,dog,0.0009430026984773576,28
2488,dog,spider,9685,dog,0.0009422328439541161,29
2488,dog,spider,8596,dog,0.0009363099816255271,30
2488,dog,spider,7035,dog,0.0009350455948151648,31
2488,dog,spider,7035,dog,0.0009334728820249438,32
2488,dog,spider,9186,dog,0.0009294126066379249,33
2488,dog,spider,10146,dog,0.0009258281788788736,34
2488,dog,spider,9698,dog,0.0009240692597813904,35
2488,dog,spider,7884,dog,0.0009240180952474475,36
2488,dog,spider,9433,dog,0.0009204210946336389,37
2488,dog,spider,9873,dog,0.0009196596220135689,38
2488,dog,spider,7035,dog,0.0009159737965092063,39
2488,dog,spider,9433,dog,0.0009126447257585824,40
2488,dog,spider,9482,dog,0.0009096635621972382,41
2488,dog,spider,9186,dog,0.0009078237926587462,42
2488,dog,spider,7965,dog,0.0009048624779097736,43
2488,dog,spider,8596,dog,0.000904700078535825,44
2488,dog,spider,10186,dog,0.0009027757914736867,45
2488,dog,spider,7170,dog,0.0009014959214255214,46
2488,dog,spider,7884,dog,0.000899305974598974,47
