test_idx,test_true,test_pred,train_idx,train_true,train_pred,influence,rank,same_error
2888,elephant,spider,11152,elephant,horse,0.000767531106248498,11,False
2888,elephant,spider,11012,elephant,sheep,0.0007637786911800504,12,False
2888,elephant,spider,11152,elephant,horse,0.0007611362379975617,13,False
2888,elephant,spider,11012,elephant,sheep,0.000747328216675669,14,False
2888,elephant,spider,10851,elephant,cow,0.0007414466817863286,15,False
2888,elephant,spider,11152,elephant,horse,0.0007408828823827207,16,False
2888,elephant,spider,11152,elephant,horse,0.0007404802599921823,17,False
2888,elephant,spider,11012,elephant,sheep,0.0007397580775432289,18,False
2888,elephant,spider,11012,elephant,sheep,0.0007101669907569885,20,False
2888,elephant,spider,11152,elephant,horse,0.0007093388703651726,21,False
2888,elephant,spider,11012,elephant,sheep,0.0006847362383268774,23,False
2888,elephant,spider,11012,elephant,sheep,0.0006696335040032864,25,False
2888,elephant,spider,11152,elephant,horse,0.0006433411035686731,28,False
2888,elephant,spider,11012,elephant,sheep,0.0006179753108881414,30,False
2888,elephant,spider,11205,elephant,cow,0.0005828900029882789,34,False
2888,elephant,spider,11205,elephant,cow,0.0005363773670978844,36,False
2888,elephant,spider,11205,elephant,cow,0.00047997807268984616,41,False
2888,elephant,spider,11205,elephant,cow,0.0004560336528811604,44,False
2888,elephant,spider,9186,dog,horse,0.00045136804692447186,45,False
2888,elephant,spider,9433,dog,horse,0.0004508928395807743,46,False
2888,elephant,spider,9433,dog,horse,0.00044346434879116714,48,False
2888,elephant,spider,14169,sheep,horse,0.0004339382576290518,49,False
2888,elephant,spider,14169,sheep,horse,0.00043111451668664813,50,False
2888,elephant,spider,9186,dog,horse,0.0004261945141479373,51,False
2888,elephant,spider,11205,elephant,cow,0.00040995143353939056,55,False
2888,elephant,spider,11205,elephant,cow,0.0003928538935724646,59,False
2888,elephant,spider,5872,cow,horse,0.00036545065813697875,68,False
2888,elephant,spider,11205,elephant,cow,0.0003647693956736475,69,False
2888,elephant,spider,9433,dog,horse,0.00036158034345135093,70,False
2888,elephant,spider,6555,cow,horse,0.0003570681146811694,72,False
2888,elephant,spider,9186,dog,horse,0.0003478800063021481,74,False
2888,elephant,spider,9433,dog,horse,0.00034230545861646533,75,False
2888,elephant,spider,14169,sheep,horse,0.00034173388849012554,76,False
2888,elephant,spider,9186,dog,horse,0.00032940920209512115,78,False
2888,elephant,spider,14169,sheep,horse,0.0003285419079475105,79,False
2888,elephant,spider,7346,dog,horse,0.00032399717019870877,81,False
2888,elephant,spider,11205,elephant,cow,0.0003222273662686348,83,False
2888,elephant,spider,9186,dog,horse,0.0003199277853127569,84,False
2888,elephant,spider,14169,sheep,horse,0.0003193737065885216,85,False
2888,elephant,spider,9433,dog,horse,0.0003113044367637485,90,False
2888,elephant,spider,7346,dog,horse,0.0003099036403000355,93,False
2888,elephant,spider,14169,sheep,horse,0.0003082292387261987,94,False
2888,elephant,spider,9186,dog,horse,0.00029025989351794124,100,False
2993,elephant,butterfly,11012,elephant,sheep,0.0008304225630126894,1,False
2993,elephant,butterfly,11012,elephant,sheep,0.0007867539534345269,2,False
2993,elephant,butterfly,10851,elephant,cow,0.0007774587720632553,3,False
2993,elephant,butterfly,10851,elephant,cow,0.000761281989980489,4,False
2993,elephant,butterfly,10851,elephant,cow,0.0007338584982790053,5,False
2993,elephant,butterfly,11012,elephant,sheep,0.0007256979588419199,6,False
2993,elephant,butterfly,11012,elephant,sheep,0.0007250237977132201,7,False
2993,elephant,butterfly,10851,elephant,cow,0.0006933967233635485,9,False
2993,elephant,butterfly,11152,elephant,horse,0.0006865804316475987,10,False
2993,elephant,butterfly,11152,elephant,horse,0.0006847402546554804,11,False
2993,elephant,butterfly,10851,elephant,cow,0.000663583807181567,12,False
2993,elephant,butterfly,11152,elephant,horse,0.0006494788685813546,13,False
2993,elephant,butterfly,11012,elephant,sheep,0.000647571578156203,14,False
2993,elephant,butterfly,10851,elephant,cow,0.0006289408775046468,16,False
2993,elephant,butterfly,11012,elephant,sheep,0.000612109259236604,17,False
2993,elephant,butterfly,11152,elephant,horse,0.0006119425524957478,18,False
2993,elephant,butterfly,10851,elephant,cow,0.000611721130553633,19,False
2993,elephant,butterfly,11152,elephant,horse,0.0006065060151740909,20,False
2993,elephant,butterfly,11012,elephant,sheep,0.0006022283341735601,21,False
2993,elephant,butterfly,11012,elephant,sheep,0.0005845494451932609,24,False
2993,elephant,butterfly,10851,elephant,cow,0.0005842194659635425,25,False
2993,elephant,butterfly,11152,elephant,horse,0.0005182605236768723,27,False
2993,elephant,butterfly,11152,elephant,horse,0.0004712877853307873,32,False
2993,elephant,butterfly,11205,elephant,cow,0.00046586606185883284,34,False
2993,elephant,butterfly,11152,elephant,horse,0.000457088666735217,36,False
2993,elephant,butterfly,11205,elephant,cow,0.0004116324707865715,40,False
2993,elephant,butterfly,11205,elephant,cow,0.0004022960492875427,41,False
2993,elephant,butterfly,11205,elephant,cow,0.00033937193802557886,47,False
2993,elephant,butterfly,11205,elephant,cow,0.00032598956022411585,49,False
2993,elephant,butterfly,11205,elephant,cow,0.0003217404882889241,51,False
2993,elephant,butterfly,11205,elephant,cow,0.0003047823265660554,57,False
2993,elephant,butterfly,11205,elephant,cow,0.00026363885262981057,71,False
2993,elephant,butterfly,18985,spider,butterfly,0.00024091814702842385,77,True
2993,elephant,butterfly,18985,spider,butterfly,0.0002169054641854018,84,True
2993,elephant,butterfly,17097,spider,butterfly,0.00019772864470724016,96,True
3110,horse,dog,13106,horse,elephant,0.0006932885153219104,1,False
3110,horse,dog,13281,horse,cow,0.0006858304841443896,2,False
3110,horse,dog,12492,horse,cow,0.0006669812137261033,3,False
3110,horse,dog,12002,horse,chicken,0.0006606014794670045,4,False
3110,horse,dog,13188,horse,cow,0.0006038382998667657,5,False
3110,horse,dog,12954,horse,cow,0.0005873782210983336,6,False
3110,horse,dog,13281,horse,cow,0.0005769097479060292,7,False
3110,horse,dog,12492,horse,cow,0.0005748489638790488,8,False
3110,horse,dog,13106,horse,elephant,0.0005707215168513358,9,False
3110,horse,dog,13281,horse,cow,0.0005692082922905684,10,False
3110,horse,dog,12002,horse,chicken,0.0005666976212523878,11,False
3110,horse,dog,13106,horse,elephant,0.0005532700452022254,12,False
3110,horse,dog,12056,horse,cow,0.0005471278564073145,13,False
3110,horse,dog,13928,horse,cow,0.0005394895561039448,15,False
3110,horse,dog,13663,horse,cow,0.0005323777440935373,16,False
3110,horse,dog,13281,horse,cow,0.0005318511975929141,17,False
3110,horse,dog,12002,horse,chicken,0.0005299443146213889,18,False
3110,horse,dog,12954,horse,cow,0.0005296620074659586,19,False
3110,horse,dog,12492,horse,cow,0.0005239313468337059,21,False
3110,horse,dog,12964,horse,sheep,0.0005205043707974255,22,False
3110,horse,dog,12002,horse,chicken,0.0005074003129266202,24,False
3110,horse,dog,13188,horse,cow,0.0005059555405750871,25,False
3110,horse,dog,13281,horse,cow,0.0005055189831182361,26,False
3110,horse,dog,13663,horse,cow,0.0005019234376959503,27,False
3110,horse,dog,13281,horse,cow,0.0005011635948903859,28,False
3110,horse,dog,13106,horse,elephant,0.0004987476859241724,29,False
3110,horse,dog,12002,horse,chicken,0.00049593421863392,30,False
3110,horse,dog,12492,horse,cow,0.0004939974751323462,31,False
3110,horse,dog,13106,horse,elephant,0.0004922747029922903,32,False
3110,horse,dog,12002,horse,chicken,0.000491954677272588,33,False
3110,horse,dog,13281,horse,cow,0.00048756535397842526,34,False
3110,horse,dog,13106,horse,elephant,0.00048742201761342585,35,False
3110,horse,dog,12954,horse,cow,0.0004873767320532352,36,False
3110,horse,dog,13928,horse,cow,0.0004861653142143041,37,False
3110,horse,dog,12954,horse,cow,0.0004841814225073904,38,False
3110,horse,dog,13106,horse,elephant,0.00048346753465011716,39,False
3110,horse,dog,12492,horse,cow,0.0004819996247533709,40,False
3110,horse,dog,13281,horse,cow,0.00047414348227903247,41,False
3110,horse,dog,13106,horse,elephant,0.00046502824989147484,44,False
3110,horse,dog,12964,horse,sheep,0.00045837051584385335,45,False
3110,horse,dog,12954,horse,cow,0.0004576648061629385,47,False
3110,horse,dog,12954,horse,cow,0.00045647184015251696,48,False
3110,horse,dog,13188,horse,cow,0.0004560509987641126,49,False
3110,horse,dog,13663,horse,cow,0.00045453888014890254,50,False
3110,horse,dog,13040,horse,elephant,0.00044975063065066934,52,False
3110,horse,dog,12492,horse,cow,0.00044943089596927166,53,False
3110,horse,dog,12056,horse,cow,0.00044904384412802756,54,False
3110,horse,dog,13040,horse,elephant,0.0004483059165067971,55,False
3110,horse,dog,12492,horse,cow,0.0004477982292883098,56,False
3110,horse,dog,13928,horse,cow,0.0004438072210177779,58,False
3110,horse,dog,12002,horse,chicken,0.0004427707754075527,59,False
3110,horse,dog,13188,horse,cow,0.00043620466021820903,61,False
3110,horse,dog,12964,horse,sheep,0.00043300868128426373,62,False
3110,horse,dog,12056,horse,cow,0.000432470696978271,63,False
3110,horse,dog,13188,horse,cow,0.0004280272696632892,65,False
3110,horse,dog,12954,horse,cow,0.00042598205618560314,66,False
3110,horse,dog,13928,horse,cow,0.000425843260018155,67,False
3110,horse,dog,13663,horse,cow,0.000424116849899292,68,False
3110,horse,dog,12964,horse,sheep,0.000421724485931918,69,False
3110,horse,dog,12964,horse,sheep,0.00041758903535082936,70,False
3110,horse,dog,13188,horse,cow,0.00041201733984053135,73,False
3110,horse,dog,13188,horse,cow,0.0004111758025828749,74,False
3110,horse,dog,13928,horse,cow,0.00040895279380492866,76,False
3110,horse,dog,13928,horse,cow,0.00040827729390002787,77,False
3110,horse,dog,12002,horse,chicken,0.0004058847844135016,78,False
3110,horse,dog,12056,horse,cow,0.000403934478526935,79,False
3110,horse,dog,13663,horse,cow,0.00040185792022384703,80,False
3110,horse,dog,13928,horse,cow,0.00039006874430924654,85,False
3110,horse,dog,12964,horse,sheep,0.0003866617626044899,87,False
3110,horse,dog,12954,horse,cow,0.0003843183221761137,88,False
3110,horse,dog,12056,horse,cow,0.00038293557008728385,89,False
3110,horse,dog,13663,horse,cow,0.00038217264227569103,90,False
3110,horse,dog,12964,horse,sheep,0.00037193630123510957,91,False
3110,horse,dog,13663,horse,cow,0.0003713994228746742,92,False
3110,horse,dog,13040,horse,elephant,0.000367362197721377,94,False
3110,horse,dog,13040,horse,elephant,0.00036504416493698955,95,False
3110,horse,dog,13928,horse,cow,0.00035555328940972686,97,False
3110,horse,dog,12056,horse,cow,0.0003490252420306206,99,False
3212,horse,sheep,13281,horse,cow,0.001368328696116805,1,False
3212,horse,sheep,13281,horse,cow,0.001286633894778788,2,False
3212,horse,sheep,13281,horse,cow,0.001251464826054871,3,False
3212,horse,sheep,13281,horse,cow,0.0012087548384442925,4,False
3212,horse,sheep,13281,horse,cow,0.0011242092587053776,5,False
3212,horse,sheep,12492,horse,cow,0.00106326665263623,6,False
3212,horse,sheep,12954,horse,cow,0.001046673976816237,7,False
3212,horse,sheep,12954,horse,cow,0.0010274950182065368,8,False
3212,horse,sheep,12954,horse,cow,0.0009857687400653958,9,False
3212,horse,sheep,12954,horse,cow,0.0009384031291119754,10,False
3212,horse,sheep,13281,horse,cow,0.0009242251398973167,11,False
3212,horse,sheep,12492,horse,cow,0.000921173021197319,12,False
3212,horse,sheep,12954,horse,cow,0.0008960162522271276,13,False
3212,horse,sheep,12492,horse,cow,0.0008576904074288905,14,False
3212,horse,sheep,12964,horse,sheep,0.0008552300860174,15,True
3212,horse,sheep,13106,horse,elephant,0.0008536892710253596,16,False
3212,horse,sheep,13928,horse,cow,0.0008432052563875914,17,False
3212,horse,sheep,12964,horse,sheep,0.0008410768932662904,18,True
3212,horse,sheep,13106,horse,elephant,0.0008343918016180396,19,False
3212,horse,sheep,12492,horse,cow,0.0008341904613189399,20,False
3212,horse,sheep,13663,horse,cow,0.0008175107068382204,21,False
3212,horse,sheep,12964,horse,sheep,0.0008171478402800858,22,True
3212,horse,sheep,13106,horse,elephant,0.0008060584077611566,23,False
3212,horse,sheep,12002,horse,chicken,0.0008059501415118575,24,False
3212,horse,sheep,12002,horse,chicken,0.0007977895438671112,25,False
3212,horse,sheep,13188,horse,cow,0.0007974868640303612,26,False
3212,horse,sheep,13928,horse,cow,0.0007936320616863668,27,False
3212,horse,sheep,13663,horse,cow,0.0007900704513303936,28,False
3212,horse,sheep,13106,horse,elephant,0.0007806193898431957,29,False
3212,horse,sheep,13663,horse,cow,0.0007790561066940427,30,False
3212,horse,sheep,12056,horse,cow,0.0007764077745378017,31,False
3212,horse,sheep,12492,horse,cow,0.000770928047131747,32,False
3212,horse,sheep,12002,horse,chicken,0.0007678039837628603,34,False
3212,horse,sheep,12964,horse,sheep,0.0007645991281606257,35,True
3212,horse,sheep,13281,horse,cow,0.0007553062750957906,36,False
3212,horse,sheep,13106,horse,elephant,0.0007510175928473473,37,False
3212,horse,sheep,12056,horse,cow,0.0007480845670215786,38,False
3212,horse,sheep,12964,horse,sheep,0.0007381445029750466,39,True
3212,horse,sheep,12002,horse,chicken,0.0007354780100286007,40,False
3212,horse,sheep,12056,horse,cow,0.0007327773491851985,41,False
3212,horse,sheep,13928,horse,cow,0.0007285000756382942,42,False
3212,horse,sheep,13663,horse,cow,0.0007217458332888782,43,False
3212,horse,sheep,13281,horse,cow,0.0007162471883930266,44,False
3212,horse,sheep,12056,horse,cow,0.000708735198713839,45,False
3212,horse,sheep,13928,horse,cow,0.0007025502854958177,46,False
3212,horse,sheep,12002,horse,chicken,0.0006974617135711014,47,False
3212,horse,sheep,12492,horse,cow,0.0006971026887185872,48,False
3212,horse,sheep,13188,horse,cow,0.0006946616340428591,49,False
3212,horse,sheep,13188,horse,cow,0.0006820317357778549,50,False
3212,horse,sheep,13663,horse,cow,0.0006795763038098812,51,False
3212,horse,sheep,12954,horse,cow,0.0006785825244151056,53,False
3212,horse,sheep,13928,horse,cow,0.0006762836128473282,54,False
3212,horse,sheep,13188,horse,cow,0.0006484720506705344,56,False
3212,horse,sheep,13188,horse,cow,0.0006399562698788941,57,False
3212,horse,sheep,13040,horse,elephant,0.0006219627684913576,58,False
3212,horse,sheep,12056,horse,cow,0.0006051860400475562,59,False
3212,horse,sheep,12954,horse,cow,0.0005990623030811548,61,False
3212,horse,sheep,13040,horse,elephant,0.000590322189964354,62,False
3212,horse,sheep,12964,horse,sheep,0.0005777057958766818,63,True
3212,horse,sheep,13043,horse,cow,0.0005469080060720444,66,False
3212,horse,sheep,12964,horse,sheep,0.0005413268227130175,67,True
3212,horse,sheep,13040,horse,elephant,0.000526726187672466,68,False
3212,horse,sheep,13106,horse,elephant,0.0005220049060881138,69,False
3212,horse,sheep,12492,horse,cow,0.0005212143296375871,70,False
3212,horse,sheep,13928,horse,cow,0.0005207008798606694,71,False
3212,horse,sheep,13106,horse,elephant,0.0005175075493752956,72,False
3212,horse,sheep,13663,horse,cow,0.0005148826749064028,73,False
3212,horse,sheep,13040,horse,elephant,0.0005118899280205369,74,False
3212,horse,sheep,12056,horse,cow,0.0005078524700365961,77,False
3212,horse,sheep,12002,horse,chicken,0.0005048881284892559,79,False
3212,horse,sheep,12954,horse,cow,0.0005038869567215443,80,False
3212,horse,sheep,13043,horse,cow,0.0004974955227226019,83,False
3212,horse,sheep,13928,horse,cow,0.0004962701350450516,84,False
3212,horse,sheep,12002,horse,chicken,0.0004960722872056067,85,False
3212,horse,sheep,13043,horse,cow,0.00048286508535966277,88,False
3212,horse,sheep,13188,horse,cow,0.0004809663805644959,89,False
3212,horse,sheep,13106,horse,elephant,0.0004572070320136845,91,False
3212,horse,sheep,13043,horse,cow,0.00044266931945458055,95,False
3212,horse,sheep,13040,horse,elephant,0.00043952916166745126,98,False
3359,horse,dog,13281,horse,cow,0.0007263809093274176,1,False
3359,horse,dog,12002,horse,chicken,0.0007245251326821744,2,False
3359,horse,dog,12492,horse,cow,0.0006966898799873888,3,False
3359,horse,dog,13281,horse,cow,0.0006961093749850988,4,False
3359,horse,dog,12492,horse,cow,0.0006823459407314658,5,False
3359,horse,dog,13106,horse,elephant,0.0006803640862926841,6,False
3359,horse,dog,13281,horse,cow,0.0006787186139263213,7,False
3359,horse,dog,12492,horse,cow,0.000674121780321002,8,False
3359,horse,dog,12954,horse,cow,0.0006630149437114596,9,False
3359,horse,dog,12954,horse,cow,0.000630730006378144,11,False
3359,horse,dog,12954,horse,cow,0.0006283544935286045,12,False
3359,horse,dog,12002,horse,chicken,0.0006221115472726524,13,False
3359,horse,dog,12002,horse,chicken,0.0005972133367322385,15,False
3359,horse,dog,12056,horse,cow,0.0005910082254558802,16,False
3359,horse,dog,13106,horse,elephant,0.0005836285417899489,17,False
3359,horse,dog,13281,horse,cow,0.0005835348274558783,18,False
3359,horse,dog,13928,horse,cow,0.0005682357004843652,19,False
3359,horse,dog,13188,horse,cow,0.0005641094758175313,20,False
3359,horse,dog,13663,horse,cow,0.0005637143040075898,21,False
3359,horse,dog,12002,horse,chicken,0.0005530581111088395,24,False
3359,horse,dog,13928,horse,cow,0.0005416798521764576,25,False
3359,horse,dog,12964,horse,sheep,0.0005384571268223226,26,False
3359,horse,dog,12492,horse,cow,0.0005367729463614523,27,False
3359,horse,dog,13663,horse,cow,0.0005296657327562571,31,False
3359,horse,dog,13281,horse,cow,0.000529264158103615,32,False
3359,horse,dog,13663,horse,cow,0.0005277687450870872,33,False
3359,horse,dog,13188,horse,cow,0.000525623734574765,34,False
3359,horse,dog,13188,horse,cow,0.0005205584457144141,35,False
3359,horse,dog,12954,horse,cow,0.0005202649044804275,36,False
3359,horse,dog,13106,horse,elephant,0.0005171899683773518,37,False
3359,horse,dog,12056,horse,cow,0.0005143886664882302,40,False
3359,horse,dog,13106,horse,elephant,0.0005125624011270702,41,False
3359,horse,dog,12002,horse,chicken,0.0005111459759064019,42,False
3359,horse,dog,12954,horse,cow,0.0005061031552031636,43,False
3359,horse,dog,13106,horse,elephant,0.0004955495242029428,44,False
3359,horse,dog,13928,horse,cow,0.00049275514902547,45,False
3359,horse,dog,12964,horse,sheep,0.00048772699665278196,46,False
3359,horse,dog,12056,horse,cow,0.0004867515235673636,48,False
3359,horse,dog,12492,horse,cow,0.0004854662111029029,49,False
3359,horse,dog,12964,horse,sheep,0.000480606802739203,50,False
3359,horse,dog,12002,horse,chicken,0.0004803742631338537,51,False
3359,horse,dog,13663,horse,cow,0.00047611919580958784,52,False
3359,horse,dog,13928,horse,cow,0.0004633802454918623,55,False
3359,horse,dog,13281,horse,cow,0.00043790508061647415,61,False
3359,horse,dog,13188,horse,cow,0.0004372124676592648,62,False
3359,horse,dog,12964,horse,sheep,0.0004311927186790854,65,False
3359,horse,dog,13040,horse,elephant,0.00042924791341647506,66,False
3359,horse,dog,12056,horse,cow,0.000423669844167307,68,False
3359,horse,dog,12954,horse,cow,0.00041772896656766534,70,False
3359,horse,dog,13928,horse,cow,0.0003960274043492973,71,False
3359,horse,dog,13106,horse,elephant,0.00039009866304695606,73,False
3359,horse,dog,12964,horse,sheep,0.00038996717194095254,74,False
3359,horse,dog,13281,horse,cow,0.00038467624108307064,77,False
3359,horse,dog,13188,horse,cow,0.0003825054445769638,78,False
3359,horse,dog,13040,horse,elephant,0.0003819835255853832,80,False
3359,horse,dog,13281,horse,cow,0.0003760113613680005,82,False
3359,horse,dog,13106,horse,elephant,0.00037262949626892805,84,False
3359,horse,dog,12002,horse,chicken,0.00037258194060996175,85,False
3359,horse,dog,12954,horse,cow,0.0003709694428835064,86,False
3359,horse,dog,13928,horse,cow,0.0003691285091917962,88,False
3359,horse,dog,12002,horse,chicken,0.00036900475970469415,89,False
3359,horse,dog,12964,horse,sheep,0.00036281064967624843,90,False
3359,horse,dog,12954,horse,cow,0.00036024514702148736,91,False
3359,horse,dog,12056,horse,cow,0.0003563895297702402,93,False
3359,horse,dog,12492,horse,cow,0.0003484712215140462,98,False
3372,horse,cow,12492,horse,cow,0.0021210878621786833,1,True
3372,horse,cow,13281,horse,cow,0.0021164563950151205,2,True
3372,horse,cow,12492,horse,cow,0.002116298070177436,3,True
3372,horse,cow,12492,horse,cow,0.0020787168759852648,4,True
3372,horse,cow,13281,horse,cow,0.0020492456387728453,5,True
3372,horse,cow,13281,horse,cow,0.0019470382248982787,6,True
3372,horse,cow,12954,horse,cow,0.001870859763585031,7,True
3372,horse,cow,13281,horse,cow,0.0018550459062680602,8,True
3372,horse,cow,12492,horse,cow,0.0018330123275518417,9,True
3372,horse,cow,12954,horse,cow,0.001832423498854041,10,True
3372,horse,cow,12954,horse,cow,0.0018123225308954716,11,True
3372,horse,cow,13281,horse,cow,0.0017736265435814857,12,True
3372,horse,cow,12954,horse,cow,0.0017563458532094955,13,True
3372,horse,cow,12954,horse,cow,0.0016870384570211172,14,True
3372,horse,cow,12954,horse,cow,0.0016838606679812074,15,True
3372,horse,cow,13281,horse,cow,0.0016743468586355448,16,True
3372,horse,cow,13281,horse,cow,0.001594257541000843,17,True
3372,horse,cow,13663,horse,cow,0.0015901048900559545,18,True
3372,horse,cow,12954,horse,cow,0.0015707913553342223,19,True
3372,horse,cow,12492,horse,cow,0.0015646073734387755,20,True
3372,horse,cow,13663,horse,cow,0.0015466525219380856,21,True
3372,horse,cow,13663,horse,cow,0.0015173436840996146,23,True
3372,horse,cow,12492,horse,cow,0.0015128853265196085,24,True
3372,horse,cow,13281,horse,cow,0.0014847023412585258,25,True
3372,horse,cow,12954,horse,cow,0.0014707150403410196,27,True
3372,horse,cow,13663,horse,cow,0.001468638889491558,28,True
3372,horse,cow,12492,horse,cow,0.0014636513078585267,29,True
3372,horse,cow,13663,horse,cow,0.0014237613650038838,31,True
3372,horse,cow,12056,horse,cow,0.0013433166313916445,35,True
3372,horse,cow,12056,horse,cow,0.0013359392760321498,36,True
3372,horse,cow,12056,horse,cow,0.0013284058077260852,37,True
3372,horse,cow,13188,horse,cow,0.001324635581113398,38,True
3372,horse,cow,13663,horse,cow,0.001317497924901545,39,True
3372,horse,cow,13928,horse,cow,0.001303882454521954,40,True
3372,horse,cow,12056,horse,cow,0.001253678579814732,41,True
3372,horse,cow,12056,horse,cow,0.0012092817341908813,45,True
3372,horse,cow,13663,horse,cow,0.0012027984485030174,46,True
3372,horse,cow,13928,horse,cow,0.0011964925797656178,47,True
3372,horse,cow,13928,horse,cow,0.0011872530449181795,48,True
3372,horse,cow,13188,horse,cow,0.0011629571672528982,50,True
3372,horse,cow,13928,horse,cow,0.0011554333614185452,51,True
3372,horse,cow,13188,horse,cow,0.0011322764912620187,53,True
3372,horse,cow,13188,horse,cow,0.0011173096718266606,54,True
3372,horse,cow,12002,horse,chicken,0.0011163721792399883,55,False
3372,horse,cow,13663,horse,cow,0.0011158236302435398,56,True
3372,horse,cow,12056,horse,cow,0.0010793815599754453,59,True
3372,horse,cow,12002,horse,chicken,0.0010752709349617362,60,False
3372,horse,cow,13928,horse,cow,0.0010679335100576282,61,True
3372,horse,cow,12056,horse,cow,0.001066506956703961,62,True
3372,horse,cow,13188,horse,cow,0.0010664720321074128,63,True
3372,horse,cow,12002,horse,chicken,0.0010484984377399087,64,False
3372,horse,cow,13188,horse,cow,0.001046632300131023,65,True
3372,horse,cow,13188,horse,cow,0.0010405300417914987,66,True
3372,horse,cow,12002,horse,chicken,0.0010357656283304095,67,False
3372,horse,cow,12002,horse,chicken,0.00101041654124856,68,False
3372,horse,cow,13928,horse,cow,0.0009906170889735222,70,True
3372,horse,cow,12002,horse,chicken,0.0009812304051592946,72,False
3372,horse,cow,13928,horse,cow,0.0009468781063333154,76,True
3372,horse,cow,12964,horse,sheep,0.0009444542229175568,77,False
3372,horse,cow,12964,horse,sheep,0.0009403688600286841,80,False
3372,horse,cow,12964,horse,sheep,0.0009315373608842492,83,False
3372,horse,cow,13928,horse,cow,0.0009279587538912892,85,True
3372,horse,cow,12002,horse,chicken,0.0009180304477922618,87,False
3372,horse,cow,12964,horse,sheep,0.0009022857993841171,89,False
3372,horse,cow,12002,horse,chicken,0.0008973006042651832,90,False
3372,horse,cow,12964,horse,sheep,0.000883741769939661,91,False
3372,horse,cow,13106,horse,elephant,0.0008778838091529906,93,False
3372,horse,cow,12964,horse,sheep,0.0008718843455426395,95,False
3372,horse,cow,13043,horse,cow,0.0008638181607238948,97,True
3376,horse,elephant,13281,horse,cow,0.0015764757990837097,2,False
3376,horse,elephant,12492,horse,cow,0.0015112165128812194,4,False
3376,horse,elephant,12492,horse,cow,0.0015102189499884844,5,False
3376,horse,elephant,13281,horse,cow,0.0015070370864123106,6,False
3376,horse,elephant,12954,horse,cow,0.00142558547668159,7,False
3376,horse,elephant,12954,horse,cow,0.0014210962690412998,8,False
3376,horse,elephant,12964,horse,sheep,0.0013789160875603557,9,False
3376,horse,elephant,13106,horse,elephant,0.001376533880829811,10,True
3376,horse,elephant,13106,horse,elephant,0.0013689597835764289,11,True
3376,horse,elephant,13106,horse,elephant,0.0013587942812591791,12,True
3376,horse,elephant,13106,horse,elephant,0.0013553828466683626,13,True
3376,horse,elephant,13106,horse,elephant,0.0013495503226295114,14,True
3376,horse,elephant,13663,horse,cow,0.0012948866933584213,18,False
3376,horse,elephant,12964,horse,sheep,0.0012492137029767036,20,False
3376,horse,elephant,13281,horse,cow,0.0012390527408570051,21,False
3376,horse,elephant,12492,horse,cow,0.0012330140452831984,22,False
3376,horse,elephant,13281,horse,cow,0.0012161170598119497,23,False
3376,horse,elephant,12964,horse,sheep,0.0012143162311986089,24,False
3376,horse,elephant,12492,horse,cow,0.0011955954832956195,25,False
3376,horse,elephant,13106,horse,elephant,0.0011856368510052562,27,True
3376,horse,elephant,13188,horse,cow,0.0011832709424197674,28,False
3376,horse,elephant,12964,horse,sheep,0.0011807691771537066,29,False
3376,horse,elephant,12954,horse,cow,0.0011563909938558936,31,False
3376,horse,elephant,12964,horse,sheep,0.0011552129872143269,32,False
3376,horse,elephant,12056,horse,cow,0.0011465924326330423,33,False
3376,horse,elephant,12954,horse,cow,0.00114529172424227,34,False
3376,horse,elephant,12964,horse,sheep,0.0011424045078456402,35,False
3376,horse,elephant,13281,horse,cow,0.0011245973873883486,37,False
3376,horse,elephant,13281,horse,cow,0.0011222932953387499,38,False
3376,horse,elephant,13188,horse,cow,0.0011142231523990631,39,False
3376,horse,elephant,13188,horse,cow,0.0011110987979918718,40,False
3376,horse,elephant,13188,horse,cow,0.0011055099312216043,41,False
3376,horse,elephant,12964,horse,sheep,0.001100475899875164,42,False
3376,horse,elephant,13928,horse,cow,0.001092963619157672,44,False
3376,horse,elephant,12954,horse,cow,0.0010904084192588925,45,False
3376,horse,elephant,13663,horse,cow,0.0010894651059061289,46,False
3376,horse,elephant,13928,horse,cow,0.0010876846499741077,47,False
3376,horse,elephant,12964,horse,sheep,0.0010840240865945816,48,False
3376,horse,elephant,13663,horse,cow,0.00107884022872895,49,False
3376,horse,elephant,12954,horse,cow,0.0010774924885481596,50,False
3376,horse,elephant,13928,horse,cow,0.0010743887396529317,51,False
3376,horse,elephant,13663,horse,cow,0.0010738023556768894,52,False
3376,horse,elephant,13928,horse,cow,0.001069554011337459,53,False
3376,horse,elephant,13106,horse,elephant,0.0010678309481590986,55,True
3376,horse,elephant,12056,horse,cow,0.0010576428612694144,56,False
3376,horse,elephant,13281,horse,cow,0.0010491104330867529,58,False
3376,horse,elephant,13663,horse,cow,0.0010477065807208419,59,False
3376,horse,elephant,12954,horse,cow,0.0010436313459649682,60,False
3376,horse,elephant,12002,horse,chicken,0.0010423328494653106,61,False
3376,horse,elephant,13928,horse,cow,0.0010387515649199486,62,False
3376,horse,elephant,13928,horse,cow,0.00103866180870682,63,False
3376,horse,elephant,13663,horse,cow,0.0010273454245179892,66,False
3376,horse,elephant,13928,horse,cow,0.0010171057656407356,70,False
3376,horse,elephant,12492,horse,cow,0.0010159844532608986,71,False
